id_cliente,id_producto,cantidad,monto,fecha
cliente_3174,producto_44,7,536.79,2023-09-24
cliente_3763,producto_9,8,537.91,2024-03-28
cliente_4440,producto_16,3,175.59,2023-08-09
cliente_3873,producto_29,3,230.38,2024-03-26
cliente_289,producto_48,6,133.51,2024-05-22
cliente_432,producto_23,9,639.1,2023-11-04
cliente_2370,producto_42,7,620.58,2023-08-25
cliente_53,producto_2,2,25.88,2024-02-09
cliente_1953,producto_7,2,66.41,2023-11-26
cliente_868,producto_25,1,80.36,2024-05-10
cliente_1306,producto_41,9,257.12,2023-10-12
cliente_3867,producto_1,6,249.39,2023-10-25
cliente_1285,producto_43,10,299.93,2023-08-09
cliente_1414,producto_50,10,181.21,2023-09-29
cliente_3616,producto_36,5,88.16,2023-09-28
cliente_715,producto_37,10,303.73,2023-08-01
cliente_550,producto_22,7,350.19,2024-04-18
cliente_295,producto_15,4,300.69,2023-11-20
cliente_4072,producto_7,8,730.24,2024-04-07
cliente_2270,producto_50,4,183.61,2024-06-07
cliente_4101,producto_42,1,29.56,2023-09-25
cliente_3530,producto_47,8,764.13,2024-04-26
cliente_1962,producto_26,3,105.71,2024-05-26
cliente_161,producto_35,6,115.13,2023-11-15
cliente_710,producto_7,6,275.53,2024-01-07
cliente_1281,producto_8,2,87.8,2024-01-08
cliente_4643,producto_31,1,17.05,2023-08-12
cliente_3507,producto_9,5,154.97,2023-08-26
cliente_666,producto_37,5,65.17,2023-07-30
cliente_1642,producto_22,8,763.15,2023-09-28
cliente_1497,producto_42,4,52.41,2024-05-25
cliente_443,producto_46,1,22.15,2024-02-24
cliente_193,producto_2,4,104.44,2023-09-30
cliente_3018,producto_8,6,440.43,2024-05-31
cliente_2250,producto_47,1,67.42,2023-12-09
cliente_1395,producto_43,7,647.43,2023-12-05
cliente_4896,producto_48,4,112.79,2023-10-06
cliente_2788,producto_43,4,361.68,2024-02-04
cliente_1117,producto_7,3,246.66,2023-06-20
cliente_2415,producto_15,8,771.54,2024-01-10
cliente_4701,producto_1,5,283.18,2023-11-16
cliente_1208,producto_6,9,129.63,2023-09-25
cliente_2446,producto_20,4,331.5,2023-09-07
cliente_2069,producto_18,7,140.14,2023-10-11
cliente_1464,producto_8,10,218.32,2024-05-06
cliente_574,producto_13,5,73.15,2023-12-14
cliente_101,producto_32,8,422.22,2024-05-03
cliente_3175,producto_16,3,284.37,2024-01-24
cliente_2724,producto_17,9,736.15,2023-08-18
cliente_4759,producto_14,3,178.4,2023-07-13
cliente_1270,producto_27,7,335.07,2023-06-21
cliente_2081,producto_15,7,295.47,2024-06-06
cliente_4387,producto_15,10,886.18,2023-07-15
cliente_611,producto_7,9,596.97,2024-02-11
cliente_3238,producto_30,2,53.32,2024-03-24
cliente_562,producto_47,1,69.14,2024-04-06
cliente_4084,producto_40,6,95.18,2024-04-21
cliente_1196,producto_6,7,537.03,2023-08-16
cliente_3870,producto_6,5,443.21,2023-12-11
cliente_4743,producto_38,1,94.92,2024-01-08
cliente_2167,producto_28,10,528.25,2023-09-03
cliente_4115,producto_9,9,815.98,2023-06-28
cliente_2585,producto_44,5,76.52,2023-09-15
cliente_1163,producto_29,4,198.02,2023-11-16
cliente_2764,producto_29,7,641.96,2024-06-10
cliente_3505,producto_43,4,132.66,2024-06-08
cliente_3918,producto_7,9,839.53,2024-04-06
cliente_2180,producto_8,4,377.8,2023-07-29
cliente_767,producto_36,1,75.23,2023-10-19
cliente_2745,producto_40,7,351.42,2024-02-08
cliente_1949,producto_25,1,87.6,2024-05-15
cliente_2626,producto_46,4,243.58,2023-07-29
cliente_320,producto_14,9,829.88,2024-04-12
cliente_4326,producto_5,10,160.26,2024-01-23
cliente_1492,producto_20,5,243.12,2023-11-15
cliente_2885,producto_1,3,133.25,2023-11-07
cliente_3587,producto_16,5,306.7,2023-12-30
cliente_4117,producto_34,6,162.28,2023-07-23
cliente_4465,producto_4,1,28.24,2023-12-23
cliente_2231,producto_5,1,10.74,2024-03-05
cliente_910,producto_32,9,601.01,2023-08-24
cliente_4227,producto_30,7,640.86,2023-11-10
cliente_347,producto_44,4,72.85,2024-03-19
cliente_426,producto_31,8,119.67,2023-10-02
cliente_3465,producto_1,4,329.51,2023-11-18
cliente_1284,producto_11,7,583.27,2023-08-17
cliente_967,producto_48,3,252.62,2024-03-19
cliente_4174,producto_35,7,591.23,2024-02-24
cliente_3905,producto_6,7,690.99,2024-04-24
cliente_2376,producto_26,1,82.51,2023-08-19
cliente_2666,producto_33,6,364.14,2023-10-27
cliente_37,producto_24,5,90.52,2024-03-20
cliente_4507,producto_12,2,111.9,2024-05-09
cliente_4441,producto_1,9,697.33,2023-11-22
cliente_442,producto_24,6,553.95,2024-05-11
cliente_3998,producto_24,8,691.12,2023-10-30
cliente_1871,producto_39,6,204.89,2023-11-01
cliente_3628,producto_9,8,143.14,2024-04-29
cliente_2463,producto_33,1,33.51,2023-08-07
cliente_4152,producto_34,10,941.56,2024-01-13
cliente_2462,producto_24,4,270.99,2024-05-17
cliente_3239,producto_4,7,411.07,2024-03-21
cliente_4482,producto_34,4,298.9,2023-09-23
cliente_91,producto_42,6,81.09,2023-07-18
cliente_4973,producto_29,1,72.87,2024-02-02
cliente_3147,producto_26,10,299.82,2023-08-31
cliente_2348,producto_32,7,117.95,2023-09-15
cliente_4356,producto_41,8,120.49,2024-05-12
cliente_2989,producto_46,6,113.16,2024-05-28
cliente_1696,producto_44,3,128.35,2023-09-08
cliente_3236,producto_22,4,125.01,2023-12-09
cliente_4786,producto_11,7,158.44,2024-05-25
cliente_1924,producto_9,1,59.01,2024-02-16
cliente_1740,producto_10,10,907.96,2023-09-29
cliente_3408,producto_37,3,195.15,2024-06-05
cliente_3460,producto_46,5,346.02,2023-10-20
cliente_3768,producto_24,1,64.2,2023-11-15
cliente_906,producto_3,6,286.85,2023-11-09
cliente_4954,producto_10,10,625.57,2023-11-11
cliente_4955,producto_48,6,541.8,2023-07-19
cliente_4053,producto_30,7,495.21,2024-03-25
cliente_4480,producto_20,10,117.46,2023-09-30
cliente_4705,producto_8,5,141.92,2023-08-06
cliente_2877,producto_34,6,433.58,2023-10-03
cliente_4485,producto_24,7,664.36,2024-04-10
cliente_794,producto_14,1,18.42,2024-02-10
cliente_488,producto_20,1,54.27,2023-10-09
cliente_2701,producto_44,7,242.63,2023-08-22
cliente_3405,producto_9,10,324.24,2024-05-19
cliente_1808,producto_46,8,554.56,2024-02-22
cliente_274,producto_13,2,70.13,2023-11-16
cliente_4326,producto_12,2,106.47,2024-04-15
cliente_2795,producto_15,10,613.88,2023-07-21
cliente_3848,producto_22,8,279.62,2024-05-20
cliente_813,producto_36,8,361.92,2023-07-13
cliente_4567,producto_34,7,169.07,2023-08-04
cliente_3222,producto_19,9,606.87,2023-12-10
cliente_894,producto_19,3,62.27,2024-04-14
cliente_3273,producto_15,5,353.32,2023-10-08
cliente_4290,producto_41,2,68.77,2023-07-18
cliente_3930,producto_4,10,317.92,2024-06-07
cliente_1254,producto_5,3,151.16,2023-07-22
cliente_3660,producto_37,8,296.5,2024-03-26
cliente_2841,producto_48,1,58.47,2024-01-22
cliente_2472,producto_30,9,247.47,2024-02-07
cliente_3292,producto_35,8,292.97,2023-10-24
cliente_460,producto_1,8,372.14,2023-08-04
cliente_316,producto_9,9,154.9,2023-08-12
cliente_754,producto_18,5,402.86,2023-10-22
cliente_4479,producto_33,4,112.02,2024-04-12
cliente_1035,producto_8,5,443.25,2023-12-22
cliente_4346,producto_49,5,378.02,2024-05-25
cliente_4608,producto_22,5,393.25,2024-01-31
cliente_2949,producto_7,10,428.28,2023-10-04
cliente_2916,producto_16,1,61.99,2023-11-25
cliente_875,producto_30,3,61.21,2023-12-29
cliente_2591,producto_32,5,291.29,2024-01-12
cliente_3185,producto_26,3,203.4,2023-11-09
cliente_1615,producto_43,5,103.87,2024-04-13
cliente_2044,producto_1,8,372.37,2023-07-05
cliente_4422,producto_16,6,70.3,2024-01-29
cliente_4071,producto_43,10,636.32,2024-01-15
cliente_3577,producto_10,7,437.37,2024-01-10
cliente_3130,producto_7,5,390.95,2023-09-16
cliente_4990,producto_11,7,657.63,2023-09-27
cliente_1254,producto_16,1,21.56,2023-09-07
cliente_4834,producto_50,6,578.4,2023-06-21
cliente_863,producto_25,4,126.34,2023-11-15
cliente_3885,producto_30,6,93.9,2023-06-30
cliente_3828,producto_11,10,152.85,2023-09-21
cliente_1319,producto_31,3,83.13,2023-07-05
cliente_2313,producto_21,8,627.94,2023-07-26
cliente_2408,producto_46,4,358.98,2023-07-02
cliente_2841,producto_35,9,773.53,2024-04-22
cliente_1466,producto_27,9,483.73,2023-09-21
cliente_929,producto_5,9,814.41,2024-03-01
cliente_337,producto_27,5,478.07,2024-04-12
cliente_672,producto_5,9,598.6,2024-02-15
cliente_297,producto_4,2,65.82,2023-08-21
cliente_1907,producto_25,9,308.46,2023-09-19
cliente_2153,producto_38,7,92.87,2024-05-08
cliente_3818,producto_21,4,227.76,2024-05-18
cliente_3024,producto_43,6,170.47,2024-04-08
cliente_146,producto_44,7,695.45,2024-02-11
cliente_3790,producto_23,8,764.67,2024-05-31
cliente_723,producto_25,10,965.41,2024-04-01
cliente_3630,producto_18,10,819.47,2023-07-18
cliente_4089,producto_23,10,636.05,2024-05-12
cliente_2010,producto_38,9,313.76,2024-01-28
cliente_2926,producto_37,7,626.36,2023-07-15
cliente_591,producto_47,10,250.6,2023-09-20
cliente_648,producto_34,10,428.84,2024-05-28
cliente_4057,producto_17,1,33.8,2024-05-20
cliente_4394,producto_32,3,45.3,2023-06-17
cliente_1369,producto_15,5,272.74,2024-03-04
cliente_2692,producto_26,7,458.39,2023-12-06
cliente_2378,producto_2,4,96.28,2024-03-05
cliente_2908,producto_24,3,107.43,2024-06-03
cliente_1283,producto_8,6,524.35,2023-10-02
cliente_2973,producto_12,7,187.78,2024-04-09
cliente_4366,producto_50,3,107.37,2023-08-21
cliente_1308,producto_43,7,235.82,2024-03-04
cliente_3954,producto_41,8,719.43,2023-09-09
cliente_4936,producto_24,8,538.38,2024-05-12
cliente_2837,producto_6,7,660.18,2024-03-27
cliente_1856,producto_14,9,728.86,2024-01-03
cliente_2717,producto_3,2,101.42,2023-09-15
cliente_569,producto_32,1,93.21,2024-05-20
cliente_3699,producto_15,9,309.16,2023-10-31
cliente_428,producto_24,8,564.35,2023-10-06
cliente_2226,producto_38,10,326.62,2023-11-03
cliente_2301,producto_6,3,290.84,2023-07-27
cliente_4645,producto_26,1,41.51,2023-09-24
cliente_345,producto_32,3,94.6,2024-03-09
cliente_1731,producto_35,7,477.56,2023-08-02
cliente_3993,producto_10,9,109.48,2023-09-02
cliente_2298,producto_45,1,45.7,2023-06-26
cliente_2464,producto_22,7,138.78,2023-09-04
cliente_2176,producto_1,3,183.47,2024-01-13
cliente_4756,producto_50,10,458.98,2023-08-25
cliente_1289,producto_10,2,117.81,2023-10-03
cliente_2286,producto_35,1,31.99,2023-08-11
cliente_251,producto_16,6,196.58,2024-02-24
cliente_3826,producto_37,5,278.59,2023-10-05
cliente_1071,producto_28,6,341.83,2023-11-21
cliente_4149,producto_29,1,33.31,2023-12-17
cliente_3450,producto_3,6,400.94,2023-08-02
cliente_3349,producto_26,8,369.67,2024-04-08
cliente_1278,producto_33,10,279.42,2024-02-04
cliente_1666,producto_50,9,785.87,2023-07-12
cliente_1755,producto_10,8,498.31,2024-04-23
cliente_3218,producto_9,6,361.79,2023-10-27
cliente_4152,producto_5,9,334.82,2024-02-14
cliente_2467,producto_10,4,364.02,2023-08-02
cliente_612,producto_38,3,239.02,2023-09-26
cliente_2506,producto_44,4,103.3,2024-05-14
cliente_2414,producto_17,7,99.0,2023-12-10
cliente_941,producto_27,7,453.85,2024-02-24
cliente_3902,producto_22,2,78.95,2024-04-11
cliente_2419,producto_19,6,310.15,2023-08-02
cliente_2527,producto_30,8,363.32,2024-05-18
cliente_3634,producto_14,7,599.72,2023-09-15
cliente_1978,producto_44,10,903.99,2023-10-23
cliente_1084,producto_26,2,176.5,2024-04-22
cliente_1429,producto_25,7,490.64,2023-12-12
cliente_4035,producto_2,9,340.92,2023-08-01
cliente_4023,producto_15,7,271.68,2024-01-13
cliente_3872,producto_30,6,72.11,2024-01-28
cliente_4000,producto_2,10,970.4,2024-04-20
cliente_1239,producto_8,4,220.25,2024-02-07
cliente_323,producto_6,4,369.56,2024-01-18
cliente_1194,producto_16,6,390.72,2023-09-18
cliente_557,producto_48,6,441.92,2024-03-07
cliente_560,producto_46,1,52.2,2023-09-07
cliente_4908,producto_10,9,221.13,2023-08-22
cliente_1184,producto_8,7,323.66,2023-10-16
cliente_1482,producto_40,10,461.67,2023-11-08
cliente_4813,producto_9,8,149.13,2024-04-22
cliente_3453,producto_10,8,553.82,2024-01-26
cliente_2797,producto_36,3,137.43,2023-12-24
cliente_2446,producto_34,9,721.01,2023-12-27
cliente_2351,producto_19,5,382.61,2024-01-28
cliente_2761,producto_11,4,56.4,2023-06-21
cliente_372,producto_46,6,226.07,2023-08-25
cliente_1713,producto_38,3,118.43,2023-09-05
cliente_56,producto_1,8,708.19,2024-02-08
cliente_3346,producto_14,6,183.87,2023-08-13
cliente_2314,producto_37,9,687.43,2024-05-11
cliente_1595,producto_46,5,107.5,2024-03-15
cliente_4856,producto_40,8,729.84,2023-12-30
cliente_1953,producto_49,2,92.34,2023-07-20
cliente_306,producto_12,10,724.39,2023-08-13
cliente_3277,producto_19,7,257.45,2024-02-02
cliente_2617,producto_3,9,590.23,2023-06-26
cliente_318,producto_16,5,416.05,2023-11-18
cliente_3742,producto_21,3,74.29,2023-12-16
cliente_2822,producto_28,2,120.28,2024-01-10
cliente_1080,producto_4,1,97.73,2024-03-29
cliente_4838,producto_29,1,40.55,2024-04-20
cliente_2700,producto_48,9,108.13,2023-08-21
cliente_4419,producto_3,8,501.0,2024-02-22
cliente_3498,producto_32,6,324.41,2024-01-01
cliente_1415,producto_12,4,196.88,2023-10-18
cliente_442,producto_19,9,792.15,2023-11-07
cliente_2331,producto_31,1,83.49,2024-01-04
cliente_815,producto_50,2,185.89,2023-07-15
cliente_2877,producto_3,9,732.03,2023-06-16
cliente_2761,producto_28,9,102.38,2024-01-04
cliente_3747,producto_17,3,52.23,2024-02-13
cliente_1560,producto_48,1,73.34,2023-10-05
cliente_1528,producto_39,8,90.25,2024-02-04
cliente_4949,producto_41,1,53.82,2024-05-27
cliente_3056,producto_26,9,189.97,2023-11-22
cliente_3116,producto_18,9,693.09,2023-09-28
cliente_4895,producto_18,1,26.28,2024-05-18
cliente_3772,producto_27,8,354.13,2023-07-07
cliente_2383,producto_19,1,29.78,2023-08-04
cliente_2125,producto_44,3,274.98,2023-11-21
cliente_107,producto_22,7,324.92,2024-02-19
cliente_590,producto_32,9,673.08,2024-03-05
cliente_3716,producto_42,7,442.97,2024-05-07
cliente_798,producto_45,5,430.29,2023-10-12
cliente_1771,producto_10,5,212.38,2023-08-28
cliente_572,producto_9,6,275.76,2024-04-14
cliente_3233,producto_32,7,327.32,2023-10-04
cliente_1493,producto_50,4,142.87,2024-01-23
cliente_4563,producto_8,3,234.24,2024-02-01
cliente_2766,producto_5,9,853.88,2024-04-03
cliente_1468,producto_9,10,497.75,2023-09-19
cliente_2281,producto_29,3,46.32,2023-12-30
cliente_304,producto_25,7,667.29,2023-06-24
cliente_3035,producto_5,10,184.02,2023-12-14
cliente_4126,producto_30,10,371.34,2023-08-12
cliente_3949,producto_4,4,399.94,2023-09-28
cliente_2552,producto_42,2,83.53,2023-08-07
cliente_4008,producto_7,7,436.46,2023-06-23
cliente_2145,producto_26,9,858.8,2023-06-29
cliente_151,producto_1,5,379.43,2023-10-18
cliente_3982,producto_12,1,11.08,2024-06-04
cliente_3012,producto_8,1,75.61,2023-08-21
cliente_745,producto_27,7,200.99,2024-03-19
cliente_3458,producto_25,7,390.46,2024-01-10
cliente_4182,producto_25,3,44.84,2023-12-14
cliente_419,producto_43,7,438.36,2024-02-28
cliente_2484,producto_31,7,624.35,2024-01-18
cliente_2136,producto_45,9,854.76,2024-02-03
cliente_1616,producto_37,8,303.01,2024-05-26
cliente_3999,producto_8,10,819.39,2024-01-30
cliente_3896,producto_50,1,98.2,2023-12-13
cliente_1657,producto_42,10,341.89,2023-07-20
cliente_1280,producto_34,3,259.18,2024-03-25
cliente_2281,producto_41,7,301.61,2023-09-23
cliente_2782,producto_14,7,90.44,2024-01-06
cliente_3331,producto_23,4,125.45,2024-02-27
cliente_2624,producto_41,1,93.07,2024-02-19
cliente_1154,producto_18,4,143.7,2023-07-28
cliente_938,producto_10,4,54.54,2024-04-07
cliente_1867,producto_49,2,142.42,2024-02-17
cliente_4396,producto_20,2,186.96,2023-10-01
cliente_2176,producto_35,7,77.06,2024-04-16
cliente_4590,producto_32,9,868.38,2023-12-23
cliente_1809,producto_36,9,363.86,2023-07-31
cliente_365,producto_29,2,175.88,2024-01-17
cliente_2841,producto_36,3,122.02,2023-08-06
cliente_795,producto_8,1,92.17,2023-11-03
cliente_4184,producto_50,10,741.87,2024-01-02
cliente_4010,producto_10,10,865.83,2023-10-27
cliente_3593,producto_43,10,292.3,2024-05-16
cliente_1146,producto_35,9,630.0,2024-04-11
cliente_4902,producto_32,7,330.04,2023-07-31
cliente_2525,producto_9,10,105.12,2024-03-05
cliente_3861,producto_47,8,379.37,2024-06-08
cliente_3151,producto_28,9,754.91,2024-05-17
cliente_3706,producto_29,9,355.89,2023-07-12
cliente_3526,producto_31,7,129.63,2024-01-21
cliente_552,producto_35,8,564.44,2023-10-17
cliente_2935,producto_26,2,193.09,2024-01-03
cliente_1164,producto_49,3,214.97,2023-08-03
cliente_2667,producto_17,7,679.49,2024-04-15
cliente_2530,producto_22,2,158.82,2024-04-11
cliente_4001,producto_31,1,88.99,2023-10-27
cliente_1862,producto_18,9,774.46,2024-05-27
cliente_4997,producto_29,1,82.54,2024-02-09
cliente_1645,producto_29,8,418.66,2024-01-28
cliente_2790,producto_30,7,257.06,2024-05-12
cliente_2276,producto_13,3,236.79,2023-07-30
cliente_3632,producto_17,5,362.51,2024-01-12
cliente_3163,producto_8,7,444.22,2023-09-28
cliente_4833,producto_6,10,437.02,2023-08-30
cliente_222,producto_24,6,387.25,2024-02-21
cliente_3716,producto_21,6,198.98,2023-06-19
cliente_3250,producto_12,7,125.91,2023-10-02
cliente_1154,producto_28,8,444.19,2023-10-30
cliente_724,producto_16,10,609.05,2024-03-03
cliente_2998,producto_25,6,187.32,2024-01-19
cliente_3126,producto_50,1,90.65,2024-04-24
cliente_2000,producto_47,9,894.34,2023-11-14
cliente_931,producto_6,1,52.64,2023-10-14
cliente_1300,producto_42,3,57.61,2024-01-01
cliente_3238,producto_10,6,379.58,2024-03-06
cliente_2806,producto_36,5,381.84,2023-11-14
cliente_2132,producto_16,9,640.77,2023-09-16
cliente_4682,producto_25,7,127.79,2024-03-11
cliente_1251,producto_46,7,643.78,2023-07-21
cliente_1233,producto_22,8,414.1,2023-12-19
cliente_925,producto_18,6,109.7,2024-05-21
cliente_4721,producto_33,8,91.18,2023-08-28
cliente_96,producto_34,6,364.2,2024-02-08
cliente_2673,producto_9,3,129.26,2024-05-02
cliente_1902,producto_10,3,136.79,2023-11-28
cliente_1126,producto_11,2,77.44,2023-11-19
cliente_770,producto_41,1,22.11,2023-08-31
cliente_156,producto_7,2,177.23,2024-01-24
cliente_2056,producto_39,8,709.44,2023-07-21
cliente_3158,producto_27,2,60.05,2023-08-27
cliente_4743,producto_23,9,425.81,2024-05-20
cliente_2884,producto_26,3,44.22,2024-04-25
cliente_885,producto_23,3,161.75,2023-11-07
cliente_32,producto_35,5,220.65,2023-12-27
cliente_3885,producto_14,7,613.81,2024-01-16
cliente_2574,producto_10,1,62.95,2023-09-17
cliente_3369,producto_41,9,451.85,2024-05-13
cliente_1992,producto_31,7,178.29,2024-02-18
cliente_4254,producto_46,2,119.55,2023-12-05
cliente_3999,producto_31,8,712.97,2024-02-12
cliente_3392,producto_14,3,295.08,2024-02-20
cliente_3885,producto_9,7,372.93,2023-06-17
cliente_2271,producto_36,6,208.82,2023-08-18
cliente_867,producto_14,5,295.21,2024-02-07
cliente_4082,producto_18,5,290.19,2023-07-26
cliente_3990,producto_12,1,16.39,2024-04-30
cliente_4277,producto_45,1,63.98,2023-10-24
cliente_2302,producto_1,7,234.43,2023-08-31
cliente_2289,producto_6,3,64.37,2023-12-27
cliente_2522,producto_1,4,369.46,2024-05-06
cliente_2923,producto_46,2,104.07,2024-04-20
cliente_796,producto_7,8,674.6,2023-09-18
cliente_1879,producto_27,2,171.09,2023-09-28
cliente_2248,producto_8,3,116.1,2023-08-27
cliente_3904,producto_46,2,125.02,2023-11-14
cliente_3355,producto_27,2,189.07,2023-08-11
cliente_1888,producto_4,4,120.01,2023-10-05
cliente_3727,producto_38,7,378.9,2024-02-15
cliente_3859,producto_39,4,363.67,2023-07-13
cliente_3127,producto_6,6,209.41,2024-01-17
cliente_4103,producto_15,10,170.43,2023-10-22
cliente_2928,producto_45,4,60.53,2024-03-29
cliente_3651,producto_49,1,53.5,2023-11-08
cliente_2668,producto_26,4,214.82,2024-02-28
cliente_3901,producto_31,2,189.16,2024-05-31
cliente_3587,producto_12,4,263.95,2023-12-31
cliente_1033,producto_28,4,341.57,2024-02-08
cliente_4040,producto_23,4,373.13,2024-04-27
cliente_51,producto_43,2,149.87,2023-09-01
cliente_3612,producto_45,3,257.68,2024-03-26
cliente_4982,producto_19,2,27.97,2023-09-24
cliente_2092,producto_14,7,87.25,2024-02-17
cliente_2378,producto_15,6,448.29,2023-08-05
cliente_3899,producto_29,7,195.11,2023-12-20
cliente_4857,producto_48,5,327.87,2024-03-16
cliente_4269,producto_38,10,945.48,2024-06-12
cliente_3711,producto_8,10,377.52,2023-08-17
cliente_1014,producto_3,2,135.78,2023-06-25
cliente_1716,producto_49,1,98.63,2023-09-10
cliente_3793,producto_17,6,169.66,2024-01-04
cliente_2326,producto_29,3,264.13,2023-09-05
cliente_2209,producto_28,1,63.09,2024-03-21
cliente_4516,producto_10,5,89.98,2024-01-05
cliente_1528,producto_15,4,239.16,2024-03-31
cliente_1889,producto_50,2,119.09,2024-01-28
cliente_3134,producto_41,8,744.7,2024-01-10
cliente_4775,producto_27,1,12.67,2023-11-21
cliente_2249,producto_43,10,461.67,2023-09-05
cliente_3328,producto_6,5,84.67,2024-03-23
cliente_728,producto_43,2,47.79,2023-10-07
cliente_2662,producto_28,7,596.03,2023-12-22
cliente_3618,producto_21,6,223.99,2024-04-18
cliente_4109,producto_22,1,81.25,2024-01-01
cliente_2477,producto_46,3,211.46,2024-05-04
cliente_4707,producto_12,1,12.9,2023-09-18
cliente_1296,producto_43,1,42.58,2024-01-01
cliente_3709,producto_37,7,677.63,2023-12-11
cliente_2047,producto_18,2,157.86,2024-04-20
cliente_60,producto_2,6,317.05,2024-04-23
cliente_3331,producto_27,4,362.02,2024-04-05
cliente_947,producto_19,8,782.95,2024-06-11
cliente_386,producto_1,6,394.36,2023-10-06
cliente_1531,producto_25,2,164.39,2023-07-11
cliente_763,producto_26,3,50.68,2024-03-17
cliente_3248,producto_19,7,186.36,2023-11-26
cliente_4903,producto_6,4,205.91,2024-02-22
cliente_4633,producto_6,2,40.75,2023-11-12
cliente_1610,producto_39,10,101.58,2024-03-11
cliente_3000,producto_21,4,101.16,2024-04-07
cliente_369,producto_48,10,716.58,2024-01-05
cliente_4798,producto_38,1,81.43,2023-12-29
cliente_2348,producto_17,1,19.92,2024-04-16
cliente_2474,producto_12,8,362.66,2023-09-29
cliente_2423,producto_48,1,14.88,2023-09-01
cliente_250,producto_13,8,747.4,2024-01-27
cliente_3354,producto_39,7,242.62,2023-12-11
cliente_4293,producto_25,9,297.03,2024-05-20
cliente_65,producto_12,7,227.9,2024-01-14
cliente_1055,producto_8,2,174.67,2024-02-28
cliente_676,producto_19,5,218.96,2024-06-07
cliente_1590,producto_43,8,571.98,2024-01-26
cliente_1008,producto_42,1,16.75,2024-05-13
cliente_4133,producto_33,10,196.51,2024-05-07
cliente_1429,producto_50,3,139.09,2023-08-01
cliente_1581,producto_15,2,149.85,2023-11-30
cliente_4487,producto_40,1,94.32,2024-04-09
cliente_3977,producto_22,3,108.55,2024-05-03
cliente_4316,producto_25,7,254.36,2023-08-10
cliente_4410,producto_30,10,397.61,2023-12-26
cliente_2209,producto_28,10,532.11,2024-02-29
cliente_262,producto_49,1,85.5,2023-09-12
cliente_2114,producto_10,10,896.83,2023-12-15
cliente_226,producto_19,5,164.11,2024-03-19
cliente_1592,producto_1,6,79.83,2024-05-26
cliente_2535,producto_19,7,74.76,2023-07-14
cliente_3201,producto_22,9,349.87,2023-07-10
cliente_1036,producto_49,8,748.24,2024-05-26
cliente_782,producto_39,10,405.51,2023-12-25
cliente_3588,producto_16,9,792.63,2023-12-10
cliente_868,producto_20,7,498.27,2023-07-20
cliente_4555,producto_28,2,93.7,2023-07-06
cliente_3148,producto_22,7,413.9,2024-03-11
cliente_994,producto_37,5,79.18,2024-04-22
cliente_4908,producto_5,9,574.36,2024-01-18
cliente_2665,producto_47,5,270.71,2023-11-06
cliente_57,producto_26,8,512.75,2023-12-10
cliente_3382,producto_2,9,220.39,2023-11-07
cliente_1110,producto_11,7,592.43,2024-03-05
cliente_2804,producto_23,9,310.72,2023-08-06
cliente_2377,producto_25,7,325.44,2023-09-16
cliente_3939,producto_46,5,71.2,2024-04-30
cliente_946,producto_40,10,303.33,2024-03-22
cliente_99,producto_30,8,291.43,2023-12-11
cliente_3012,producto_21,4,391.36,2023-11-20
cliente_4591,producto_42,8,183.12,2023-06-17
cliente_4711,producto_50,6,466.8,2024-03-11
cliente_1588,producto_22,1,12.43,2023-11-05
cliente_3859,producto_10,5,294.63,2023-07-25
cliente_3890,producto_13,6,553.17,2024-02-01
cliente_986,producto_43,3,246.0,2024-04-30
cliente_462,producto_9,5,492.51,2024-04-10
cliente_1382,producto_4,2,140.6,2023-10-15
cliente_3353,producto_31,7,600.17,2024-02-14
cliente_980,producto_40,5,139.79,2023-11-14
cliente_812,producto_39,3,82.45,2023-12-14
cliente_4229,producto_36,1,70.47,2024-03-17
cliente_4102,producto_45,7,220.34,2024-03-10
cliente_3284,producto_17,1,28.75,2023-09-23
cliente_4740,producto_27,7,331.84,2024-06-07
cliente_4052,producto_43,2,44.89,2024-05-22
cliente_1407,producto_2,7,562.97,2024-05-13
cliente_3327,producto_2,4,306.78,2023-08-22
cliente_606,producto_11,5,434.29,2024-04-23
cliente_4692,producto_48,5,239.08,2023-08-12
cliente_1193,producto_11,9,209.77,2024-01-10
cliente_4107,producto_4,6,422.3,2023-09-19
cliente_2296,producto_45,4,327.83,2023-12-18
cliente_2587,producto_43,2,152.07,2023-11-17
cliente_2340,producto_30,7,561.83,2024-03-18
cliente_3387,producto_32,6,444.4,2023-09-13
cliente_1297,producto_21,3,106.59,2023-07-10
cliente_2859,producto_42,7,609.99,2023-10-01
cliente_1485,producto_29,10,806.94,2023-10-18
cliente_1078,producto_50,5,461.0,2024-04-11
cliente_1138,producto_41,6,325.72,2024-05-28
cliente_4432,producto_14,10,329.67,2023-08-14
cliente_965,producto_27,4,65.63,2024-04-09
cliente_4966,producto_49,10,467.22,2024-03-05
cliente_4235,producto_41,6,239.58,2023-10-17
cliente_4103,producto_7,7,699.44,2023-11-16
cliente_4037,producto_10,1,50.88,2024-05-07
cliente_3620,producto_41,5,254.67,2024-02-06
cliente_4413,producto_31,10,635.97,2023-12-21
cliente_2441,producto_4,1,69.92,2024-05-03
cliente_3679,producto_16,2,89.74,2024-02-11
cliente_4177,producto_30,7,369.62,2023-06-30
cliente_2753,producto_34,1,81.51,2024-03-04
cliente_4459,producto_21,8,656.02,2023-12-20
